comment,rating
"A year or three back, I glimpsed the three-helicopter scene in episode 1 and thought, 'I don't want to watch a Dynasty for the 2020's'. First impressions were slightly off.

Later, I learnt that Jesse Armstrong was the creator. Oh, right - 'Peep Show', 'The Thick Of It'. English comedies that take the comedy of embarrassment (pioneered in Spinal Tap) a stage further than Ricky Gervais' 'The Office'. In 'Succession', Armstrong takes on the USA, as in 'The (US) Office'. The British script invasion of the 2020s: now THERE would be a satire.

Armed with this knowledge I thought episode 1 was quite funny, the depiction of a disgustingly rapacious, self-obsessed family whose wealth made it even more dysfunctional than if it had not been. Brian Cox does ALL the heavy lifting into the realm of satire. Episode 2 with Brian unconscious, however, was inexorably monotonous, ie 'who will be the successor while the patriarch is in hospital?', as if anyone would care. Episode 3 ground to an unamusing, tedious halt. Rinse and repeat, repeat, repeat.

Some demented professional reviewers are comparing Succession to Tolstoy, etc (must be the work involved in ploughing through it). Obviously they's not actually read much Tolstoy, and hope you haven't, either. Believe me, this is not Tolstoy . Maybe not even Ricky Gervais.",0
"Not going to say too much , inorder to keep things fresh for you. The show is fantastic , but you should give it time. 5 episodes in and you will love it. Don't worry about it's conclusion. It just came and I can say it is perfection. Look for Tom ,Gregg and Shiv and wait for Kandall! They will shine !

The acting and music is so good. Writing is another level ( Breaking Bad and Sopranos Level of Writing ). The way they told the story and all the hints from the begining is so fantastic. I am going to rewatch the whole thing , now that I watched the finale. I can't recommend this show enough. Just start it!",1
"I loved the characters it felt real , they felt like a family I loved the journey I was routing for a particular character as if it was reality . It's over and I'm devastated that I won't be able to look forward to succession on Monday nights anymore . Best tv series of my life . Thank you.

Most tv shows do not get better with each series but this does . Credit to the writer and the actors and actresses . It felt like everyone had a game plan and they all played their hands well . Hbo only do box office tv and this is certainly the best . Season 4 didn't have a single slow episode . Teamkendall.",1
"It was just ridiculous. Really? That end?

The sweetest character of the show, Greg, ending up like that?

Tom, the most annoying and st**** character,""ending up like that?

That final fight between the siblings... Just forced dialogues, forced fights.

Didnt make any sense this finale after 1 hour of episode.

I watched dozens of tv shows in my life but I'm watching less and less with the time.

You need to watch 5 series finales to catch one good Hours and hours of your life throwed at the garbage.

I think I'm just gonna stick with movies. At least if its bad, you just lost 2 hours of your life.",0
"It didn't end the way I wanted, but it was still a great finale, I would have liked kendall to take over the company, kendall was the losing team at the end of the day, I think he didn't deserve it, shiv caused the company to leave the hands of the family just out of jealousy, that's my opinion. At the end of the day, Tom was the most profitable, his marriage is getting better, he's going to have a child, and he took over the company. Greg is still Tom's dirty work guy. Thank you to Hbo for this amazing series, they did the right thing by not prolonging the end, they finished in the best place.",1
"""Succession"" is an excellent series that reminds us that everyone wants love, even billionaires. It has a flawless screenplay that pushes us to the edge of compassion but doesn't make us fall in love with the unscrupulous yet human characters.

The actors and actresses deliver a refined performance, deserving of all the awards they received throughout the four seasons. The settings are flawless, and the cinematography is impeccable. The pace is flexible, occasionally losing its way in one or two episodes, but it doesn't fail in the screenplay, which is completely aligned and coherent. The final season is among the top five best I've ever seen.",1
"What an amazing show; everything came together with this one. The writing is incredible and combined with top class actors - some great new finds on Strong and Snook - this show has become one for the classics.

If a tv show can make you feel sick to your stomach but is impossible to look away from, something that at times feels like a real life train wreck happening in front of your eyes, it belongs at the top. At least for me it does.

HBO you've done it again. After The Wire, Sopranos and Game of Thrones this is another one for the books. So so incredibly sad this show had ended. But they did it so well take I can just be grateful for this gift of a show. Thanks!",1
"Is it an entertaining show? For sure. But there is something about the series that felt like it was never going anywhere and the characters never really achieve anything. Ultimately that was correct, the ending didn't resolve anything meaningful. Shiv changing her mind in the boardroom like some kind of teenage melodramatic fit just didn't work. The dialog while funny and well written was often so over the top it went into fantasy land so far it become incredibly unrealistic.

There wasn't enough character development really throughout the 4 series and the same themes weee playing in series 1 as series 4 with them all just trying to get ahead but none of them actually did.",1
"In the entertainment industry. Mostly lack of originality with a sprinkle of creativity. But that's our entertainment industry now. Mediocrity is the norm.

Additionally, today's Hollywood moguls insist upon giving us a force-fed diet of CGI infused, ridiculously unbelievable, diet of botulistic pablum that only a population-cohort raised on video games would pay even 25 cents to watch. Oh yeah I forgot, its $25.

As always, we should vote with our wallets, but the masses and decision makers don't. The consumers, are partly to blame. We keep buying tickets, merchandise and streaming subscriptions, even if we complain about them. We keep feeding the beast that devours our imagination and creativity.

This my friends is why humanity has never been this dysfunctional since we burned women at the stake.",0
"The camera style is nonstop shaky and in and out zooming. I love the show, but I almost quit watching because of the nonstop up and down of the camera and the unnecessary zooming in. This season must've been shot by a beginner. If not, the director thought it would be nice to pay homage to The Office, by capturing this season in a documentary style. It's awful. HBO has a reputation of high quality film, but this season is rough. I can't even focus on the dialogue because the camera shakes and pans in and out the entire time. What the f happened to this show? Nepotism? Did they let a family member replace an experienced cameraman?",0
"Succession may very well be one of the greatest tv shows of all time!

It's a premise that tells the story of power and dynasty, a story that's been told time and time again since the beginning of time and the beginning of Shakespeare. Yet, Succession takes that idea and puts it into a modern day narrative, subjectively changing the story and shedding a completely new light on the classic tale.

It's dark, evil and witty but it also has its moments of warmth and harmony.

Ultimately Succession is a tragedy, as the writers have stated, and it was always intended to be a tragedy. Sad and gloomy but carrying enough essence to tell such a raw and complex tale in a format that is somewhat controversial. The classic shaky camera gimmick mix with the most realistic and dramatic script you'll ever hear, gives a sense of pride and purpose. And left with all these unanswered thoughts and questions. And when It's all over it really leaves you with a wondering ""what do I do now?""

But at the end of the day Succession started as a simplistic slice of life story, and ended all the same. Because life is unpredictable and doesn't always end the way you planned it.

If you haven't garnered up the urge to watch Succession, I highly recommend you try. Yes, it can be a little bit slow durning the first 2 seasons, but you really learn to love all the characters because of it. And once you become fully invested in the show, it will easily become one of the best forms of entertainment you can have, and there's no going back after that.

Succession is the only tv show I will ever give a 10/10 rating too",1
"This show isn't particularly funny nor entertaining so how is it a comedy ? Most characters are despicable, obnoxious and the plot is all but realistic so not a drama either. I can not remember the number of times I wanted to stop watching and only kept going because the reviews were so good especially for the last season.... If it wasn't for a few episodes with a decent pace that provided a mildly interesting twist and the presence on screen of Brian Cox... Seriously though the main characters have nowhere near the required depth to be worth that much screen time and the whole storyline revolves around a handful of deals or votes, that's it. Also for an HBO show it is incredibly lazy: lazy script, lazy costumes, lazy sets, lazy soundtrack (an excellent main theme that is used throughout the whole serie and nothing else ?). I give it a 6 because it would not make sense to go below for this level of production but sill, I am utterly baffled by the number of 10s and awards Succession is racking up for, in my opinion, not a single good reason.",1
"My wife and I were both obsessed with this show, tuning in every week since the beginning and loving every bit of it. It's hilarious at points, extremely tense in others and the acting is top notch. We had extremely high expectations for the finale due to the high bar set throughout the show but in our opinions, they failed to deliver and it made us sad.

Succession is some of the best TV we've seen since Game of Thrones and it suffered the same fate with the ending. The acting was great but the way things unfolded seemed, ""let's subvert expectations and provoke emotion, regardless if it makes the least sense"" rather than ""let's do this because it aligns with the characters personality and makes sense"". Characters were making crazy out-of-character decisions and when asked why, responded with something akin to, ""just because I said so"". Everything felt kind of ""off"" and nothing was clicking the way it clicked in almost every episode beforehand. It felt like the show was this incredible 4 year bike race and right before they get to the finish line, one person takes a hard right and cycles to the pub for a pint - everyone ends up disqualified, the event is cancelled, everyone who invested everything into competing and those who spent all their time watching for a conclusion are given the reason ""just because"".

Could probably think of a better analogy but I didn't ""just because"".

PS Greg's character had the best development and stayed true to himself until the end. Well done Greg! We love you!",1
"The title I cribbed from an NYT comment, I had been a fan throughout of this often excellently written quasi-drama/actually-a- comedy led by the guy who did Peep Show, but the fourth season became a chore to finish: the intrigues were getting stale, there's only so much juice you can squeeze out of this and it was high time they ended it. You really can't knock the writing, it's prestige TV, but I am also truly skeptical this show will have any staying power or wider cultural resonance.

In terms of the cast Jeremy Strong and Matthew Macfayden were the standouts for me, Braun a good (albeit one-note) comedy insert, Culkin was the least interesting child and also more like a one-note comedy character, I don't think Cox was doing anything memorable, and Snook I disliked the most, difficult to pin it either on the character or how she played it; Ruck's character was also hilarious as were a lot of the peripheral characters.",1
"I liked the first season because it was telling a clever joke and I proudly ""got it"": rich people cannot personify their wealth/fame/etc. The kids want to be Daddy, Daddy wants the kids to really be him (instead of faking it) so they can inherit the kingdom. Both of those things are impossible because ""Daddy"" is a fantasy. They all hate each other because they're trying to live out the same impossible fantasy, except this particular fantasy demands that they also ruin each other's roleplay. Everyone incl Brian Cox believes they're running an actual empire and plays out their roles as pretenders fighting for the throne, with life and death stakes. But it's just a media corp, an entertainment/propaganda/culture factory same as any other, operationally integrated with the state and not even trying to hide it (see Alan MacLeod). And Brian Cox is just an old rich a-hole whose hell is watching his insufferable failchildren's antics in silent, bemused despair as he hobbles out of life.

It began as a decent satire of modern life in general, not rich people specifically. The ""decadent lifestyles of the rich and famous"" aspect of it was supposed to be the hook, as well as the setup for playing the suffering of these characters for laughs. And it was funny. What is a joke after all? Something absurd and out-of-place irrupting into the mundane social world, throwing it into sharp relief, showing us how stupid and pointless it is. The rich kids will stay rich no matter who ends up running the company. But they want to be the one... really effing badly. They want to be Daddy. Because it's something to do, something that seems less pointless and futile than regular life. It might turn out to be a fantasy, the essence of which is even more pathetic than real life. So what? We'll play.

It should go without saying that all of this is far more applicable to middle-class people - the kind who watch Succession - than the offspring of our reptilian overlords, who have the means to both feel like and be regarded as genuinely decent people who are trying to help. Unfortunately the show forgets that from season 2 onwards, becoming a parody of itself.

From that point on it turned into an epic drama coldly calculated to pander to the demographic that vicariously enjoys portrayals of wealth but have seen too much Jon Stewart not to also simultaneously feel that oh-so-familiar WASP cocktail of guilt and moral vanity. A highbrow soap opera. The weird stunted delivery of fake corporate jargon and florid cussing is now supposed to reflect the characters' insecurities and self-esteem issues, as opposed to the overproduction of communication (see Baudrillard, 'The Ecstasy of Communication). These rich people with their town cars, amply hedged portfolios and outrageously expensive rehabs *are just like us.* The show portrays them harshly but fairly, and mediates those immense gaps of net worth with its sensitive, therapeutic study of the human *blah blahdee blah blerrrgh*. Instead of being the medium for lampooning the soul-crushing banality of life in terminally dysfunctional capitalist civilization, the ""realistic"" billionaire failson lifestyle reflects the most pleasant version of it back to us, making us feel valid and seen.",0
"Succession is a funny series, but narratively it offers nothing. There is no character development (all characters stay the same throughout the story); there are no dramatic arcs (every chapter revolves around the same power plays) and the story ends exactly where it begins. It's a funny show, but extremely repetitive and generic. Also, after a while you realize that all the characters appeal to the same humor. At times the show is nothing more than quirky people talking stupid nonsense and nothing more. Quite disappointed in general with how this series develops, especially its conclusion, which is beyond lousy and lame. There is no rewatchabilty once you know the ending.",0
"By far, the biggest waste of time. This show didn't do anything for me. It's been boring, the storyline is very mediocre. It's very repetitive, Kendall, Shiv, Roman and Logan keep teaming up in different ways and screwing each other. Nothing really happens to most storylines that they make and they move onto the next. People like this show because of the power shown, money, and all the cuss words and dirty language used on the show. To me, it just makes them seem immature, including Logan, and powerless in a way. It brings nothing to television, nothing even entertaining to watch. I used to at least enjoy Greg and how funny he was but he wasn't even funny in the final season.

Nothing really happens. Four seasons of just conversation and fights about who's going to take over? Very disappointing show, disappointing ending, I wasn't at all shocked or surprised. Don't waste your time.",0
"On the outside this looks like a corporate show but it's not, it's about the lives of those who control a corporate empire. It deals with drug addiction and murder and guilt and greed and basically everything in-between. Every single line in the show is great, everything Roman shows is a non stop laugh and this is the funniest show ever made, a comedy wrapped up in a drama done to perfection, don't judge it off of the first few episodes as it had a bit of a rough start but it's an absolute treasure to watch every minute from the start of episode 6. The show just finished but it will stick with us forever.",1
"The show followed its cliche until the end. Since the start of the first season, Kendal tried to take over and he lost at the end. I could see the reason for this, the man was a murderer but the ending doesn't make sense to me yet. Obviously, Tom is not going to save his seat and as soon as the state of the company gets stable, Lukas will get rid of him too, or in the best situation he will be just a puppet. Shiv showed she was desperate for love despite Tom having no feelings for her, and it was such a horrible end for her character. The only thing I liked was Roman, he understood the situation before and after the meeting.",0
"Many TV shows that other people love just haven't been doing it for me lately. I don't know why, but I think a bunch are really overrated and kind of pale in comparison to the ""golden age"" shows of the 2000s and maybe the early 2010s (truth be told, I think the golden age of TV ended about a decade ago). But I may just be old-fashioned and/or nostalgic.

So I approached Succession with some hesitancy. I don't want to say what recent critically acclaimed shows haven't worked for me, but it's been a bunch. And I was always afraid Succession would join those ranks. Thankfully, it didn't. This show lives up to the hype.

I began watching it in early 2023, so I could catch up and watch the final season week by week. With seasons 1-3, I more or less knew what to expect, thanks to memes, online discourse, and hearing friends talk about the show. But watching it week to week was a whole other thing altogether, and given how surprising the final season gets, I hope new viewers who discover this show in the coming years can go into it knowing relatively little.

As for the earlier seasons, I never understood why people think it started slow. I was hooked from the start, though I always approached this as more of a comedy than a drama. I really think that still holds true. This show's characters are just too awful to get too invested in, though occasionally, Succession does make me feel sorry for a couple of them here and there. Rather than unlikable characters being a flaw, I think it feels by design. In many ways, it makes the show funnier.

Season 3 might've been the only season that sagged a little for me; it felt just a bit samey and awkward to a very minor extent, and only in some episodes (and only compared to seasons 1, 2, and 4, too). Otherwise, the show's overall close to perfect. It's been a blast to watch, the writing and acting have been phenomenal, and I reckon I'll watch the whole thing again, from start to finish, within the next few years. I find it's overall easy to recommend to pretty much anyone.",1
"Shiv held all the power at the shareholders' meeting, and she is savvy enough to know that. All she had to do was threaten Kendall and Roman that she would vote against the family unless they agreed in writing that she would run the company. Then they could have had a role at some level in Waystar, instead of being adrift with little opportunity of ever being employed elsewhere. And any startups they might have planned if they were no longer at Waystar would inevitably have gone under. Shiv was right about Kendall's inadequacies and Tom was only a puppet for Matsson. Shiv never would have ended up with Tom in the limousine at the end of the show as she never respected him.",0
"The series finale episode was an absolute disaster, leaving viewers in a state of utter disappointment and frustration. It was a perfect example of how not to wrap up a beloved show. The writers seemed determined to inflict maximum emotional torture on the audience, with no regard for their investment and loyalty throughout the series.

The episode lacked any semblance of coherence or logic, throwing away years of character development and narrative arcs. It felt as though the writers were intentionally trying to sabotage their own creation.

The writers not only failed to give the character of Shiv a satisfying arc, but they actively made her detestable, ensuring that viewers would despise her for the rest of their lives.",0
"The show is an absolute work of art, everything from the writers to the actors produce an extremely intense and top-notch television experience. However, i do have a big gripe with the ending, this happens when the producers feel the unnecessary urge to subvert expectations and do something out of the ordinary. Please, there's no need to do so. The Sopranos and Breaking Bad have done it perfectly in the past, there's no need for some big last minute twist at the end. Kendall as CEO was something i as a viewer always rooted for and unobjectively he was the most qualified to be CEO among the successors. It simply felt awful to not see the man getting redeemed after all he's been over the seasons. He's been nothing but kind to his siblings but he's always received contempt from the inexperienced Siobhan who is a terrible sister and doesn't even come close to deserving the CEO position.",1
"The first 3 seasons were a rollercoaster of emotions to watch. The storyline was not predictable and kept the show interesting. None of the characters are likeable, but once in a while you find yourself cheering for one of them. The show is interesting to watch and well written. Then the series finale hits..... and it's garbage. We waited this long for this ending? Are you kidding me??!! It doesn't even make sense. I originally gave this show an 8, but after the ending I felt so cheated I logged back in and changed it to a 3. I wanted to rate it a 1, but the actors are really incredible and they are so good at their craft. I had to bump up the rating. But, the writing for the series finale is awful. So disappointing. I used to recommend this show to my friends, but won't be doing that anymore. I like my friends too much to subject them to this ending.",0
"First - I am addicted to this series. Beautifully written and acted. The concept that money and power bring only misery has to have a very broad appeal.

But - I almost gave up in the first episode because of the annoying camerawork. Random and unnecessay zooms in and out. The moment the camerawork draws attention to itself, a show is in trouble. The good news is that this style lessened as the season went on.

Another technical gripe. I am late to the game, and only in season two (at the last few episodes though). Yesterday when I sat down to enjoy another hour with this wonderfully disfunctional family, HBO MAX had become HBO. No problem there. The switch was seamless. However the show was suddenly in HDR. And a one time excellent picture looked like low class video (I am surprised to discover that it is actually shot on 35 mm film). I am now seeking ways to turn off the HDR.

Sorry about the gripes. It's otherwise great.",1
"On the surface Succession is decent enough. We've got a fairly high production value, acting ranging from good to outstanding, passable writing, and initially the dialogue feels tangible. The characters start off as interesting, if for nothing else because they live and move in circumstances that most of us will never experience. The show dazzles us with a look into a world that is extremely opulent and outrageoulsy decadent.

As we progress, however, the show does become somewhat repetitive. It's the same power struggle, for the same stakes, with the same players back-stabbing each other again and again. In the fourth season stakes are raised as we veer into a US presidential election, but it is still framed from the perspective of the Roy family and their corporate schemes.

For me, the show stumbles primarily on two fronts. Firstly, the main characters are irredeemably awful people. They're vapid, immature, greedy, self-centered, unpleasant and at times outright evil. We can't in good conscience root for any of them to come through, and whenever they do succeed we're left wishing they hadn't.

Secondly, Succession drops the ball on showing the real world consequences of how these terrible characters act. People who are laid off by the hundreds over a Zoom call? Never heard from again. Victims of abuse? A few minutes of screentime in a single episode and then gone forever. Political protestors? Merely faceless sign-holding crowds with no discernable agenda of their own.

It is a major flaw that the story is told exclusively from the point of view of the Roy family and their minions. We only ever learn about their motivations, and everyone else exist simply as pawns or obstacles in the Roy family plots and schemes. This one-two punch of irredeemable main characters, and no external view or opposition that we can empathize with leaves the viewer nowhere to go and no-one to relate to.

It's a shame, because there was potential here to tell a compelling story about power, influence and corruption. We could have had the perspective of DOJ prosecutors, SEC watch-dogs, a corporate whistleblower, laid off employees strugling after being sacked, or any number of servants traumatized by working for the Roys. What we get instead is really just a four seasons long showcase of how awful and decadent rich people can be.",0
"I've never reviewed a show before, but i couldn't help myself doing so after watching Succession. It is a truly one of a kind series, with superb acting and great script. I have laughed and cried throughout all seasons and i am really sad it will soon be over...Whoever reads these reviews before deciding to watch something, please do yourselves a favour and give this show a try, i promise you won't regret it. I myself was skeptical at the beginning, giving the fact that this kind of story (revolving around the lives of super wealthy and influential people) is not usually one that i would be interested in, but after the first 3 episodes i knew this is going to be something magnificent and i was right.",1
"Because there are too many repeated plots, it seems a bit boring. The first season still feels interesting, the second season almost runs out of memes, and there are no new stories to show in the third season. Anyway, I still patiently watched it all. I don't know why. Nowadays, TV dramas are always interesting at the beginning, but gradually get bored in the latter half. There are too few dramas that can be watched completely without fast forwarding. Anyway, I still patiently watched it all. I don't know why. Nowadays, TV dramas are always interesting at the beginning, but gradually get bored in the latter half. There are too few dramas that can be watched completely without fast forwarding.",1
"I HATED HATED HATED this show for 3 seasons. I hung in there because of the hype and thought i might be missing something. The Roy kids? Omg. Scheming, evil, starved for genuine love and incapable of showing or sustaining it. This show is so layered and nuanced yet can be blunt and crude. I do believe that the head of a multi billion dollar company has to be mercurial, controlling, strong and unrelenting! Right? Can one run that top 1/2% of company money and not be? Brian Cox? Come on! Incredible. Scene stealing. I do believe the type of entrepreneur he portrays have to be/are one in a billion. Can the offspring EVER live up to the creative genius? ALL ACTORS A+++++ (I have a theater degree too so Im not blowing smoke up..... ). I've never seen a series where I absolutely despised all the main characters and then have it slowly, deliberately revealed like a chess game what made each of them the way they are portrayed. FLAWLESS WRITING! Kudos! If it ain't on the page it cannot be brought to life onscreen. Voyeuristic pleasures at Gobsmacking wealth in EVERY. Single. Scene. What a privileged yet unmistakably sad family. Great Television and HBO MAX is on a ROLL! I do hate that the current ""trend"" is for shows to bow out at their peak in popularity. How are they going to wrap up next weeks series finale???",1
"I'm late to this - just tried to get into season one this week. Made it to episode three and eventually forced myself to admit that I simply don't give a flying **** about any of the characters or the plot. This is a show about a family which I wouldn't urinate on if they were on fire - in fact I'd want to squirt them with lighter fluid and roast some marshmallows. Why does IMDB require 600 characters?!? I hardly call watching actors portraying pretentious spoiled brats a fun way to pass time or entertainment. In the end, to me, this is a boring show about vapid human beings that are consumed with themselves. Living in the real world I want to escape people like this not binge watch them - hard pass.",0
"The characters develop extremely slow. The kids stay in the same bubble of mediocrity too long. Shows get dragged on with mediocre bickering and no action while barely leaving the room. A lot of fake ""what if's"". The characters never really change, just a continuation of themselves. It's like a commentary on a specific public news agency, but that commentary is slanted and exaggerated. Really the whole time you are watching the show you are hoping for something crazy to happen that only rich people can pay for but it typically doesn't happen. It's mostly low stakes bs. The topical Democrat vs Republican the world is ending is lazy.",0
"Quickly shaping up to be one of the best shows on television, HBO show us why they have been home to prestige television for so long.

Brilliantly crafted and masterfully told, succession is a show made to be released at this period in time.

As the one percent grows farther and farther away, humanizing them in such a manner while retaining their crassness is ingenious.

Succession succeds at reminding us we are all just hunans trying to achieve relatable goals. Some people just have larger warchests than others.

Jeremy Strongs as Kendall Roy gives a performance in this that i think in time will be as memorable at Tony Soparano in The Sopranos.

Don't miss this masterpiece.",1
"The show promise to deliver something good, but then you realize that is a sad point of view of someone who thinks this is the side B of being aristocratic or with a good position in society. Felt it like a resentful and exaggerated shout out from the writer perception of a misunderstood life style, the show delivers really bad energy in every aspect, every character story and performance leaves you with a biter taste and hangover, I think the show is too focused on showing how bad a exclusive lifestyle is supposed to be, instead of telling you a bigger picture drama/comedy leaving the audience the free understanding or feeling that the story might leave them, Basically, tried too hard to make a point.",0
"Completing riveting, I decided to give this series a chance even though I'm not fascinated by Pretentious Business People who think their sitting job is some sacrifice or some contribution. I laughed and was quite amused by keenly observing the psychologies being depicted that are inspired by certain mileaus in existence in the real world.

Watching Succession is a Masterclass in realizing how feeble and inept a whole of people and lifestyles can be, mainly pale people loathing by there ancestors genocided all the natives, to be fashionable, not having actual reasons . These people have no real world problems but they're sick so they're sad clowns doing loathing gymnastics to make something out of nothing so they can try to relate with real people with real lifestyles, from real parts of world where they actually have to do them and be at least marginally brave. Ofcourse these characters are parallels of inept people that would have to pay expensive confidence artist therapists lots of money to hear about their non-problems because ofcourse you'd have to pay lots of money for a real person not to laugh in your face and show they're entertained by your routine.

Only cowardly palies and pale way of clumsying through life could find this show serious. Shows none of them can lead a real life. But other than that. I enjoy these depictions.",1
"Watched every episode. 2 episodes left to wrap this up. S4 seems to have episodes that contain far too much filler, even though it is still very well done. Smoke and mirrors that leaves me wishing for less cutesy business slang and choppy scenes & camera work, and more A-List drama. Still, it has all the elements that i really like about this show, but reminds one that a good read/good watch must have a good ending to be fulfilling. Recommend to family and friends, especially for the powerhouse roles that have been filled by those well over 60yrs old. Excellent! With all the good to Great series to come out of the top cable & streaming, it just seems HBO absolutely nails it, over and over. Here's to this one finishing strong.",1
"People have referred to the show as being inspired by King Lear but really it's just a drama version of Arrested Development. A rich family fighting over their father's (although Lucille is more like Logan since she truly runs the company) company while having very little experience to actually run the company. To some of the kids it's actually important, to others it's about the prestige and money and just something to do. Siobhan and Tom are Lindsay and Tobias. (Shiv and Lindsay being 'liberal' when it suites them, Tom and Tobias being the geeky misfit husband who they got together with for the wrong reasons). Roman is Buster with his mommy issues. Connor is Gob, eternally trying for a career that is not for them. Ewan is Oscar, the antithesis of their brothers.

The only question is, is Willa, Rhea, or Kerry Egg/Her?",1
"Great show, but I'm giving it a ONE star due to having to watch it in extremely small spurts of time. The camera movement all over the place and zooming in and out all the time is horrible. I don't know who thought this style of footage is actually good, or a good idea. In a world thats heavy on independent social media, and making our own videos, it's extremely noticeable. Was any thought at all given to this? Who approved this horrible idea?

As a side note because these reviews call for 600 characters, I'll add Shivs relationship with such a weak man is just a little too unbelievable.

The actors play their individual roles really well.",0
"The show is like the Borgias without the love. Lots of dramatic music for very limited action. Endless stumbling and fumbling conversations that lead nowhere. Nonstop abuse and foul language one never experiences at work or in real life. Writers are clearly lacking in real talent, so they substitute skill with incoherence and cynicism. They should all be fired for producing such a high level of tedium and be replaced by AI. Every now and then a humorous line is spat out of a character, usually Roman, but it quickly evaporates in the insipid, arid drivel that follows. Episodes are best observed with the fast forward key.",0
"argon. No complete sentences.

A bunch of nothing about absolutely NOTHING!

Dysfunction at its finest. Would have been so much better to have an insight into the actual professional boardroom conversations - if they do actually exist!

The dynamics of sibling relationships can be very enlightening and disturbing at same time.

I wasn't disappointed to know it was the last season. No more wasted episode watching!

Wth - totally dysfunctional relationship between Jerry and Roman!

Shiv's husband and his cousin are total parasites!

The scary thing is that this could totally be families behind current businesses.",0
"What a cracker!

Firstly the actors make it and what a great combo with adlibs and wonderful script.

Where most series milk the best bits and overdo this as series progress this just gets better.

A Macfadyen masterclass that just gets better and better. What a performance!!

Wambsgans and Hirsch combo is so good and builds through the series into the 4th which is epic.

A thoroughly enjoyable and modern drama that is different but has some real grit and backbone in the story.

From season 1 it builds up very nicely and you get on with the characters that develop over time. You feel part of it and can't wait for the next episode.

Season 4 you really see the best of Kendall and the takeover episode in Scandinavia is a cracker.",1
"And the streak continues! Such a good episode! Returned to each character having their own angle and plotting for their own self gain. Great early performance from Roman and chaotic firing scenes. But from there Kendall carries the episode and I love when doom is about to fall on Kendall but then he really comes out on top. Those are honestly the better episodes of the series. Kendall is turning into a dog and he's always been good at thinking on his feet in a public moment of pressure. Roman is going to break down and not last, his dad only really used him because he was still young and impressionable. He has his moments, but he's best when under the radar and when expectations are low. Now as for Shiv, she seems to be switching sides and losing whichever way she goes. She's probably going to be #2 for Menkken, and go after Kendall that way. But all in all, Kendall shines in this episode!",1
"Actors are.good, but the screenplay is horrible.

The characters are shallow. Not even in the worst family business people would make decisions with no information. Everything in this series looks like a shouting contest, like one of those old pirate movies where swordfights were actually won by talking the opponent.

There was so much potential, but directors messed up. It's slow. Very slow. It's like if ""This is us"" was narrated by Samuel L. Jackson.

Back to characters shallowness... They are unidimensional. We.arent told why they think and act like they do. The worst of them is Roman, who is always in the high ground, but there isn't any explanation on where his power come from.

Of course it's information, leverage over other people because he knows something that can be used against opponents, but he actually doesn't have anything. Every battle is won by the character with the faultiest mouth.

In the real world, a company like that would never have reached its current state, with so many incompetent individuals ahead of it. It's very, very unlikely that the whole plot is even plausible.

Bad show. Bad show.",0
"The first three season were pretty alright, I'd give them a solid 7 but season 4 kind of destroys it all.

Every episode is the same. Endless conversations consisting of half sentences,allusions and buzzwords without any substance. It is as if the writers themselves don't know where the show is going. After Logan's death the show is as headless as the company in the series.

Unlikable characters, unreasonable and uninteresting plots, no red line whatsoever. You don't really wanna know what comes next as it is without consequences anyways. I rarely think a series should stop before being finished but it would have been better to stop after season 3 in all honesty.",0
"10/10

Logan is the best character in the show. His kids are ungrateful.

Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum. Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum. Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum. Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.",1
